Crash_Score,year,Month,Time_of_Day,Rd_Feature,Rd_Character,Rd_Class,Rd_Configuration,Rd_Surface,Light,Traffic_Control,Work_Area,WETorDRY,Log_Crash_Score,Feature_Interaction
8.45,2014,10,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.134166441369082,INTERSECTION_SIGNAL-STOP
5.32,2014,10,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6714733033535532,OTHER_SIGNAL-STOP
6.74,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,OTHER,OTHER,NO,-0.8417344818553207,1.9080599249242156,OTHER_OTHER
5.95,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7833912195575383,INTERSECTION_SIGNAL-STOP
5.21,2014,10,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.6505798557652755,INTERSECTION_SIGNAL-STOP
3.22,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.169381359556317,OTHER_OTHER
3.17,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.1537315878891892,OTHER_OTHER
5.73,2014,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.7457155307266483,OTHER_OTHER
3.19,2014,10,DAYTIME,INTERSECTION,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.1600209167967532,INTERSECTION_SIGNAL-STOP
13.1,2014,10,LATE-EARLY,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,0.22307133307770122,2.5726122302071057,OTHER_OTHER
16.81,2014,10,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.821973947420524,OTHER_OTHER
3.8,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.33500106673234,OTHER_OTHER
1.0,2014,10,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.0,OTHER_OTHER
4.38,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.4770487243883548,INTERSECTION_SIGNAL-STOP
2.32,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.8415671856782185,OTHER_OTHER
5.47,2014,10,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6992786164338898,INTERSECTION_SIGNAL-STOP
10.52,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.3532782073095637,INTERSECTION_SIGNAL-STOP
3.82,2014,10,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3402504226184837,OTHER_SIGNAL-STOP
2.47,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,0.9042181506398859,INTERSECTION_SIGNAL-STOP
4.43,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.4883995840570443,OTHER_SIGNAL-STOP
8.6,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,UNKNOWN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,2.151762203259462,OTHER_OTHER
5.9,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7749523509116738,OTHER_SIGNAL-STOP
8.15,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,2.0980179272527715,OTHER_OTHER
26.68,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,3.283914221047423,INTERSECTION_SIGNAL-STOP
21.73,2014,10,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,3.078693794268338,INTERSECTION_SIGNAL-STOP
5.31,2014,10,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,2.9978341485330007,1.6695918352538475,OTHER_OTHER
21.41,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,3.0638581026015914,INTERSECTION_SIGNAL-STOP
8.53,2014,10,LATE-EARLY,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,4.454893394154628,2.1435893615035875,OTHER_OTHER
4.77,2014,10,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.5623463049002497,INTERSECTION_SIGNAL-STOP
3.97,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3787660946990992,INTERSECTION_SIGNAL-STOP
1.89,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.636576829071551,INTERSECTION_SIGNAL-STOP
27.32,2014,10,DAYTIME,OTHER,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,3.307619034702589,OTHER_OTHER
4.34,2014,10,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.4678743481123135,INTERSECTION_SIGNAL-STOP
6.54,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.8779371654691073,INTERSECTION_OTHER
4.12,2014,10,LATE-EARLY,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.415853163361435,OTHER_OTHER
7.4,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,3.045941811009376,2.0014800002101243,OTHER_OTHER
10.33,2014,10,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,2.3350522831315472,OTHER_OTHER
7.37,2014,10,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.9974177062012453,OTHER_SIGNAL-STOP
13.95,2014,10,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.6354795082673745,INTERSECTION_SIGNAL-STOP
8.88,2014,10,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.1838015570040787,OTHER_OTHER
5.56,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.715598108262491,OTHER_OTHER
4.44,2014,10,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4906543764441336,OTHER_OTHER
1.69,2014,10,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.5247285289349821,OTHER_OTHER
9.64,2017,2,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,2.265921108622454,OTHER_OTHER
1.72,2017,1,OVERNIGHT,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,0.5423242908253617,INTERSECTION_SIGNAL-STOP
3.7,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,2.9978341485330007,1.308332819650179,OTHER_SIGNAL-STOP
7.7,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,2.0412203288596382,OTHER_OTHER
12.82,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.551006451492524,OTHER_SIGNAL-STOP
11.1,2017,2,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.4069451083182885,OTHER_SIGNAL-STOP
3.14,2017,2,DAYTIME,INTERSECTION,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.144222799920162,INTERSECTION_OTHER
12.46,2017,2,LATE-EARLY,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,2.522523513359307,OTHER_OTHER
6.31,2017,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAWN,SIGNAL-STOP,NO,2.9978341485330007,1.8421356765531218,INTERSECTION_SIGNAL-STOP
4.95,2017,2,DAYTIME,INTERSECTION,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.599387576580599,INTERSECTION_OTHER
0.81,2017,2,LATE-EARLY,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAWN,OTHER,NO,-0.8417344818553207,-0.21072103131565253,INTERSECTION_OTHER
3.56,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.269760544863939,OTHER_OTHER
0.67,2017,2,OVERNIGHT,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,-0.40047756659712525,INTERSECTION_SIGNAL-STOP
7.59,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0268315914075385,OTHER_OTHER
5.74,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.747459210331475,OTHER_SIGNAL-STOP
4.22,2017,2,LATE-EARLY,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4398351280479205,OTHER_OTHER
2.09,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.7371640659767196,OTHER_SIGNAL-STOP
4.18,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.430311246536665,OTHER_OTHER
3.28,2017,2,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.1878434223960523,INTERSECTION_SIGNAL-STOP
8.15,2017,2,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAWN,SIGNAL-STOP,NO,1.933028333599979,2.0980179272527715,INTERSECTION_SIGNAL-STOP
9.57,2017,2,DAYTIME,OTHER,CURVE,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.258633205464863,OTHER_SIGNAL-STOP
1.15,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.13976194237515863,OTHER_OTHER
11.0,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.3978952727983707,INTERSECTION_SIGNAL-STOP
4.8,2017,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.5686159179138452,INTERSECTION_SIGNAL-STOP
7.06,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.9544450515051506,OTHER_SIGNAL-STOP
10.26,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.3282528397426234,OTHER_OTHER
8.23,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,UNKNOWN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1077860146889784,OTHER_OTHER
5.47,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6992786164338898,OTHER_SIGNAL-STOP
4.22,2017,2,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4398351280479205,OTHER_OTHER
10.59,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.359910159613315,OTHER_OTHER
5.83,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.763017000362401,OTHER_OTHER
6.16,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.8180767775454285,OTHER_OTHER
8.58,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.149433913499871,OTHER_SIGNAL-STOP
4.59,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.5238800240724537,OTHER_SIGNAL-STOP
7.88,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.064327903869788,INTERSECTION_SIGNAL-STOP
7.72,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.0438143640366846,INTERSECTION_SIGNAL-STOP
4.03,2017,2,DAYTIME,INTERSECTION,CURVE,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3937663759585917,INTERSECTION_SIGNAL-STOP
6.02,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.7950872593207297,OTHER_SIGNAL-STOP
0.91,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,-0.09431067947124129,OTHER_OTHER
11.01,2017,2,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.3988039507345884,OTHER_OTHER
9.03,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.200552367428894,OTHER_OTHER
6.95,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.9387416595767009,OTHER_OTHER
2.13,2017,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.7561219797213337,INTERSECTION_SIGNAL-STOP
6.2,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.824549292051046,OTHER_OTHER
5.91,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.776645831418007,OTHER_OTHER
3.91,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3635373739972745,OTHER_OTHER
3.66,2017,2,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.297463147413275,INTERSECTION_SIGNAL-STOP
5.66,2017,2,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.7334238922150915,OTHER_OTHER
14.45,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.670694414558441,INTERSECTION_SIGNAL-STOP
1.71,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.5364933705145685,INTERSECTION_SIGNAL-STOP
1.35,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,YES,-0.8417344818553207,0.30010459245033816,INTERSECTION_OTHER
8.33,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1198634561787513,OTHER_OTHER
11.39,2017,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.432735777459091,INTERSECTION_SIGNAL-STOP
6.41,2017,2,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8578592709325787,OTHER_SIGNAL-STOP
13.36,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.5922651681085,INTERSECTION_SIGNAL-STOP
14.96,2017,2,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.7053799725463312,OTHER_OTHER
14.97,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.706048198431537,OTHER_OTHER
3.59,2017,2,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.2781522025001875,INTERSECTION_SIGNAL-STOP
8.53,2017,2,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,-0.8417344818553207,2.1435893615035875,OTHER_OTHER
6.14,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.814824742159051,INTERSECTION_SIGNAL-STOP
3.91,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3635373739972745,INTERSECTION_SIGNAL-STOP
15.4,2017,2,DAYTIME,OTHER,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.7343675094195836,OTHER_OTHER
3.01,2017,2,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.1019400787607843,OTHER_OTHER
3.07,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.1216775615991057,INTERSECTION_SIGNAL-STOP
2.45,2017,2,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.8960880245566357,INTERSECTION_OTHER
8.74,2017,2,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.167910189667444,INTERSECTION_OTHER
19.76,2017,3,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,0.22307133307770122,2.983659692319722,OTHER_OTHER
19.2,2017,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.954910279033736,OTHER_OTHER
4.92,2017,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.5933085305042167,OTHER_OTHER
6.18,2017,3,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.8213182714695995,OTHER_OTHER
1.77,2017,2,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.5709795465857378,OTHER_OTHER
16.18,2017,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.7837759116303458,OTHER_OTHER
9.69,2017,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.2710944259026746,OTHER_SIGNAL-STOP
12.67,2017,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.5392369943330477,OTHER_OTHER
1.15,2017,3,OVERNIGHT,OTHER,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,0.13976194237515863,OTHER_SIGNAL-STOP
6.18,2017,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.8213182714695995,OTHER_OTHER
11.49,2017,3,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.4414770918606643,OTHER_OTHER
11.44,2017,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.437115985951652,OTHER_OTHER
